Code,Store Name,# of Customers,# of Items,Total Sales,Discount,Avg Sales per Customer,Avg Sales per Item,Date,Month,Year,Weekday,Distance from Station X(Meter),Distance from Station X(Feet),Distance from Station Y(Meter),Distance from Station Y(Feet),Distance from Main Street(Meter),Distance from Main Street(Feet),YenWonRatio,Holiday,ActualHighTemp,Outlook,Japanese Tourists
20288,Store B,139,1215,12854400,0,92478,10580,3/18/2012,3,2012,Sunday,180,591,550,1804,230,755,13.47,0,51,Sunny,
20288,Store B,165,1145,14307300,0,86711,12495,3/19/2012,3,2012,Monday,180,591,550,1804,230,755,13.47,0,44,Sunny,
20288,Store B,149,1096,12765200,0,85672,11647,3/20/2012,3,2012,Tuesday,180,591,550,1804,230,755,13.47,0,46,Sunny,
20288,Store B,152,1222,9548550,0,62819,7814,3/21/2012,3,2012,Wednesday,180,591,550,1804,230,755,13.46,0,50,Sunny,
20288,Store B,133,961,8154200,0,61310,8485,3/22/2012,3,2012,Thursday,180,591,550,1804,230,755,13.47,0,50,Cloudy,
20288,Store B,137,1193,9984100,0,72877,8369,3/23/2012,3,2012,Friday,180,591,550,1804,230,755,13.62,0,44,Cloudy,
20288,Store B,155,1090,13348400,0,86119,12246,3/24/2012,3,2012,Saturday,180,591,550,1804,230,755,13.72,0,46,Snowy,
20288,Store B,189,1572,14638100,0,77450,9312,3/25/2012,3,2012,Sunday,180,591,550,1804,230,755,13.64,0,46,Sunny,
20288,Store B,181,1656,13528700,0,74744,8170,3/26/2012,3,2012,Monday,180,591,550,1804,230,755,13.46,0,46,Sunny,
20288,Store B,149,1266,10706000,0,71852,8457,3/27/2012,3,2012,Tuesday,180,591,550,1804,230,755,13.61,0,53,Cloudy,
20288,Store B,135,948,7077500,0,52426,7466,3/28/2012,3,2012,Wednesday,180,591,550,1804,230,755,13.67,0,60,Cloudy,
20288,Store B,142,1127,11458350,0,80693,10167,3/29/2012,3,2012,Thursday,180,591,550,1804,230,755,13.69,0,60,Cloudy,
20288,Store B,183,1391,15837300,0,86543,11386,3/30/2012,3,2012,Friday,180,591,550,1804,230,755,13.78,0,53,Cloudy,
20288,Store B,176,1514,14516300,0,82479,9588,3/31/2012,3,2012,Saturday,180,591,550,1804,230,755,13.77,0,51,Sunny,
20288,Store B,169,1607,13465750,0,79679,8379,4/1/2012,4,2012,Sunday,180,591,550,1804,230,755,13.64,0,48,Sunny,
20288,Store B,175,1688,15273500,0,87277,9048,4/2/2012,4,2012,Monday,180,591,550,1804,230,755,13.63,0,60,Rainy,
20288,Store B,170,1777,14000150,-2800,82354,7879,4/3/2012,4,2012,Tuesday,180,591,550,1804,230,755,13.64,0,48,Rainy,
20288,Store B,136,1097,11698300,0,86017,10664,4/4/2012,4,2012,Wednesday,180,591,550,1804,230,755,13.67,0,53,Sunny,
20288,Store B,157,1206,10227690,0,65145,8481,4/5/2012,4,2012,Thursday,180,591,550,1804,230,755,13.66,0,51,Sunny,
20288,Store B,113,628,8690600,0,76908,13839,4/6/2012,4,2012,Friday,180,591,550,1804,230,755,13.72,0,50,Sunny,
20288,Store B,141,895,10651300,4,75541,11901,4/7/2012,4,2012,Saturday,180,591,550,1804,230,755,13.75,0,53,Sunny,
20288,Store B,135,773,9493200,0,70320,12281,4/8/2012,4,2012,Sunday,180,591,550,1804,230,755,13.79,0,62,Sunny,
20288,Store B,118,1154,9878100,0,83713,8560,4/9/2012,4,2012,Monday,180,591,550,1804,230,755,13.86,0,69,Sunny,
20288,Store B,86,648,6111700,0,71066,9432,4/10/2012,4,2012,Tuesday,180,591,550,1804,230,755,13.84,0,62,Rainy,
20288,Store B,106,1546,11230550,1,105949,7264,4/11/2012,4,2012,Wednesday,180,591,550,1804,230,755,13.95,0,64,Rainy,
20288,Store B,98,673,11118900,0,113458,16521,4/12/2012,4,2012,Thursday,180,591,550,1804,230,755,14.13,0,55,Cloudy,
20288,Store B,178,2356,17083320,3667080,95974,7251,4/13/2012,4,2012,Friday,180,591,550,1804,230,755,14.08,0,59,Sunny,
20288,Store B,206,2413,16415980,4031820,79689,6803,4/14/2012,4,2012,Saturday,180,591,550,1804,230,755,13.99,0,59,Cloudy,
20288,Store B,176,2174,15156180,2970720,86115,6972,4/15/2012,4,2012,Sunday,180,591,550,1804,230,755,13.96,0,68,Cloudy,
20288,Store B,115,1104,10210700,0,88789,9249,4/16/2012,4,2012,Monday,180,591,550,1804,230,755,13.79,0,62,Cloudy,
20288,Store B,138,1354,10367100,0,75124,7657,4/17/2012,4,2012,Tuesday,180,591,550,1804,230,755,14.01,0,64,Sunny,
20288,Store B,122,916,7125100,0,58402,7778,4/18/2012,4,2012,Wednesday,180,591,550,1804,230,755,14.09,0,68,Sunny,
20288,Store B,132,1150,8724900,0,66098,7587,4/19/2012,4,2012,Thursday,180,591,550,1804,230,755,13.99,0,75,Cloudy,
20288,Store B,140,1075,10598900,0,75706,9859,4/20/2012,4,2012,Friday,180,591,550,1804,230,755,13.97,0,73,Cloudy,
20288,Store B,112,1191,10283800,0,91820,8635,4/21/2012,4,2012,Saturday,180,591,550,1804,230,755,13.94,0,64,Rainy,
20288,Store B,128,1120,12630900,0,98679,11278,4/22/2012,4,2012,Sunday,180,591,550,1804,230,755,13.95,0,53,Rainy,
20288,Store B,149,1548,16818800,0,112878,10865,4/23/2012,4,2012,Monday,180,591,550,1804,230,755,13.94,0,66,Cloudy,
20288,Store B,115,1153,10280300,0,89394,8916,4/24/2012,4,2012,Tuesday,180,591,550,1804,230,755,14.04,0,80,Cloudy,
20288,Store B,69,522,4122800,0,59751,7898,4/25/2012,4,2012,Wednesday,180,591,550,1804,230,755,14.04,0,68,Rainy,
20288,Store B,71,497,4935300,0,69511,9930,4/26/2012,4,2012,Thursday,180,591,550,1804,230,755,13.99,0,60,Cloudy,
20288,Store B,70,793,7391300,0,105590,9321,4/27/2012,4,2012,Friday,180,591,550,1804,230,755,14,0,69,Sunny,
20288,Store B,100,928,7396200,0,73962,7970,4/28/2012,4,2012,Saturday,180,591,550,1804,230,755,14.02,1,69,Cloudy,
20288,Store B,143,1380,9911000,0,69308,7182,4/29/2012,4,2012,Sunday,180,591,550,1804,230,755,14.08,1,77,Cloudy,
20288,Store B,100,935,9982400,0,99824,10676,4/30/2012,4,2012,Monday,180,591,550,1804,230,755,14.08,1,84,Sunny,
20288,Store B,98,822,6475900,0,66081,7878,5/1/2012,5,2012,Tuesday,180,591,550,1804,230,755,14.1,0,80,Sunny,2444
20288,Store B,123,883,11228700,0,91290,12717,5/2/2012,5,2012,Wednesday,180,591,550,1804,230,755,14.12,0,82,Sunny,3727
20288,Store B,137,1030,12593200,0,91921,12226,5/3/2012,5,2012,Thursday,180,591,550,1804,230,755,14.07,1,77,Sunny,5936
20288,Store B,198,1836,20503900,0,103555,11168,5/4/2012,5,2012,Friday,180,591,550,1804,230,755,14.07,1,77,Sunny,2535
20288,Store B,132,970,10189000,0,77189,10504,5/5/2012,5,2012,Saturday,180,591,550,1804,230,755,14.13,1,75,Sunny,1205
20288,Store B,65,499,6274100,0,96525,12573,5/6/2012,5,2012,Sunday,180,591,550,1804,230,755,14.03,1,73,Sunny,2966
20288,Store B,84,521,6606300,0,78646,12680,5/7/2012,5,2012,Monday,180,591,550,1804,230,755,13.9,0,75,Sunny,3907
20288,Store B,93,847,7962200,0,85615,9400,5/8/2012,5,2012,Tuesday,180,591,550,1804,230,755,14.15,0,82,Sunny,2661
20288,Store B,87,912,7276400,0,83637,7979,5/9/2012,5,2012,Wednesday,180,591,550,1804,230,755,14.23,0,78,Sunny,2461
20288,Store B,80,710,8473300,-26290,105916,11934,5/10/2012,5,2012,Thursday,180,591,550,1804,230,755,14.31,0,78,Sunny,2341
20288,Store B,145,1292,10840470,2498730,74762,8390,5/11/2012,5,2012,Friday,180,591,550,1804,230,755,14.31,0,68,Cloudy,2735
20288,Store B,135,1206,8438830,1886070,62510,6997,5/12/2012,5,2012,Saturday,180,591,550,1804,230,755,14.34,0,69,Cloudy,3497
20288,Store B,131,1200,11089840,1614360,84655,9242,5/13/2012,5,2012,Sunday,180,591,550,1804,230,755,14.35,0,75,Cloudy,3793
20288,Store B,92,685,9735500,0,105821,14212,5/14/2012,5,2012,Monday,180,591,550,1804,230,755,14.35,0,62,Rainy,3881
20288,Store B,120,1006,15967400,16800,133062,15872,5/15/2012,5,2012,Tuesday,180,591,550,1804,230,755,14.39,0,69,Cloudy,3152
20288,Store B,105,816,8871500,0,84490,10872,5/16/2012,5,2012,Wednesday,180,591,550,1804,230,755,14.42,0,69,Sunny,2518
20288,Store B,99,1082,10743822,0,108523,9930,5/17/2012,5,2012,Thursday,180,591,550,1804,230,755,14.48,0,68,Rainy,2844
20288,Store B,124,991,11864900,0,95685,11973,5/18/2012,5,2012,Friday,180,591,550,1804,230,755,14.54,0,75,Sunny,3682
20288,Store B,165,1300,13510600,0,81882,10393,5/19/2012,5,2012,Saturday,180,591,550,1804,230,755,14.74,0,77,Sunny,3822
20288,Store B,164,1538,18419500,0,112314,11976,5/20/2012,5,2012,Sunday,180,591,550,1804,230,755,14.76,0,80,Sunny,3748
20288,Store B,149,1184,15138900,3600,101603,12786,5/21/2012,5,2012,Monday,180,591,550,1804,230,755,14.76,0,84,Sunny,3108
20288,Store B,119,847,12219000,0,102681,14426,5/22/2012,5,2012,Tuesday,180,591,550,1804,230,755,14.72,0,82,Sunny,3720
20288,Store B,99,707,7910100,0,79900,11188,5/23/2012,5,2012,Wednesday,180,591,550,1804,230,755,14.61,0,80,Sunny,3033
20288,Store B,134,1182,13654300,0,101898,11552,5/24/2012,5,2012,Thursday,180,591,550,1804,230,755,14.74,0,73,Sunny,3104
20288,Store B,151,1599,16884150,0,111816,10559,5/25/2012,5,2012,Friday,180,591,550,1804,230,755,14.81,0,78,Sunny,3849
20288,Store B,191,1807,14000200,0,73299,7748,5/26/2012,5,2012,Saturday,180,591,550,1804,230,755,14.85,0,80,Sunny,4724
20288,Store B,178,1815,21434300,0,120417,11810,5/27/2012,5,2012,Sunday,180,591,550,1804,230,755,14.85,0,71,Rainy,4230
20288,Store B,148,1362,12633800,7800,85364,9276,5/28/2012,5,2012,Monday,180,591,550,1804,230,755,14.73,0,78,Rainy,2411
20288,Store B,109,870,9114100,0,83616,10476,5/29/2012,5,2012,Tuesday,180,591,550,1804,230,755,14.67,0,77,Sunny,3339
20288,Store B,147,910,11040100,4200,75103,12132,5/30/2012,5,2012,Wednesday,180,591,550,1804,230,755,14.8,0,77,Rainy,3266
20288,Store B,90,854,7908900,6000,87877,9261,5/31/2012,5,2012,Thursday,180,591,550,1804,230,755,14.86,0,78,Cloudy,2751
20288,Store B,130,1228,10457530,3548370,80443,8516,6/1/2012,6,2012,Friday,180,591,550,1804,230,755,14.98,0,78,Sunny,3125
20288,Store B,195,1740,12314390,4361310,63151,7077,6/2/2012,6,2012,Saturday,180,591,550,1804,230,755,15.07,0,80,Sunny,3674
20288,Store B,143,1983,9187960,3037140,64251,4633,6/3/2012,6,2012,Sunday,180,591,550,1804,230,755,15.14,0,80,Sunny,3220
20288,Store B,91,924,10173850,-13800,111801,11011,6/4/2012,6,2012,Monday,180,591,550,1804,230,755,15.02,0,82,Cloudy,2923
20288,Store B,103,1267,14205400,0,137917,11212,6/5/2012,6,2012,Tuesday,180,591,550,1804,230,755,15.11,0,78,cloudy,3165
20288,Store B,110,930,9604300,0,87312,10327,6/6/2012,6,2012,Wednesday,180,591,550,1804,230,755,15.02,0,82,cloudy,2669
20288,Store B,114,971,10908900,3600,95692,11235,6/7/2012,6,2012,Thursday,180,591,550,1804,230,755,14.86,0,82,Sunny,3608
20288,Store B,114,1041,11230450,0,98513,10788,6/8/2012,6,2012,Friday,180,591,550,1804,230,755,14.7,0,80,Sunny,4283
20288,Store B,147,1063,12697000,0,86374,11944,6/9/2012,6,2012,Saturday,180,591,550,1804,230,755,14.75,0,84,cloudy,4461
20288,Store B,137,1008,13540100,26600,98833,13433,6/10/2012,6,2012,Sunday,180,591,550,1804,230,755,14.56,0,80,Sunny,4572
20288,Store B,144,1149,11845500,2200,82260,10309,6/11/2012,6,2012,Monday,180,591,550,1804,230,755,14.39,0,82,cloudy,3188
20288,Store B,87,776,7815450,18000,89833,10071,6/12/2012,6,2012,Tuesday,180,591,550,1804,230,755,14.53,0,86,cloudy,3134
20288,Store B,100,689,7199200,0,71992,10449,6/13/2012,6,2012,Wednesday,180,591,550,1804,230,755,14.71,0,82,Sunny,3006
20288,Store B,102,978,10011500,5900,98152,10237,6/14/2012,6,2012,Thursday,180,591,550,1804,230,755,14.66,0,87,Sunny,3394
20288,Store B,122,1161,11808500,11800,96791,10171,6/15/2012,6,2012,Friday,180,591,550,1804,230,755,14.68,0,82,Sunny,4615
20288,Store B,176,1286,12982150,0,73762,10095,6/16/2012,6,2012,Saturday,180,591,550,1804,230,755,14.73,0,84,cloudy,5129
20288,Store B,173,1387,18383650,41300,106264,13254,6/17/2012,6,2012,Sunday,180,591,550,1804,230,755,14.58,0,84,Sunny,4139
20288,Store B,120,1253,12645800,5900,105382,10092,6/18/2012,6,2012,Monday,180,591,550,1804,230,755,14.43,0,84,Sunny,2911
20288,Store B,118,824,9114950,13580,77245,11062,6/19/2012,6,2012,Tuesday,180,591,550,1804,230,755,14.49,0,91,Sunny,3263
20288,Store B,127,1133,8702500,29500,68524,7681,6/20/2012,6,2012,Wednesday,180,591,550,1804,230,755,14.62,0,87,rainy,3080
20288,Store B,112,868,8891300,9900,79387,10243,6/21/2012,6,2012,Thursday,180,591,550,1804,230,755,14.55,0,87,Sunny,3778
20288,Store B,150,1121,14347170,5300,95648,12799,6/22/2012,6,2012,Friday,180,591,550,1804,230,755,14.42,0,82,Sunny,4749
20288,Store B,154,2312,14678700,55700,95316,6349,6/23/2012,6,2012,Saturday,180,591,550,1804,230,755,14.39,0,86,rainy,4329
20288,Store B,170,1672,16759250,41300,98584,10023,6/24/2012,6,2012,Sunday,180,591,550,1804,230,755,14.17,0,91,Sunny,4265
20288,Store B,146,1297,9966450,23600,68263,7684,6/25/2012,6,2012,Monday,180,591,550,1804,230,755,14.38,0,89,Sunny,2809
20288,Store B,99,784,6764600,17700,68329,8628,6/26/2012,6,2012,Tuesday,180,591,550,1804,230,755,14.51,0,87,Sunny,3714
20288,Store B,114,658,6992950,17700,61342,10628,6/27/2012,6,2012,Wednesday,180,591,550,1804,230,755,14.56,0,86,Sunny,3400
20288,Store B,119,817,8238100,15900,69228,10083,6/28/2012,6,2012,Thursday,180,591,550,1804,230,755,14.52,0,84,Sunny,3244
20288,Store B,131,1174,11357100,29500,86695,9674,6/29/2012,6,2012,Friday,180,591,550,1804,230,755,14.53,0,87,rainy,3721
20288,Store B,141,1331,12179600,11800,86380,9151,6/30/2012,6,2012,Saturday,180,591,550,1804,230,755,14.54,0,75,rainy,4313
20288,Store B,164,1539,16996800,41300,103639,11044,7/1/2012,7,2012,Sunday,180,591,550,1804,230,755,14.15,0,77,cloudy,4848
20288,Store B,103,1062,13061600,29500,126812,12299,7/2/2012,7,2012,Monday,180,591,550,1804,230,755,13.95,0,84,cloudy,3055
20288,Store B,84,680,8705200,17700,103633,12802,7/3/2012,7,2012,Tuesday,180,591,550,1804,230,755,14.21,0,78,rainy,3535
20288,Store B,100,527,10582200,29500,105822,20080,7/4/2012,7,2012,Wednesday,180,591,550,1804,230,755,14.25,0,78,cloudy,3549
20288,Store B,88,660,7422200,11800,84343,11246,7/5/2012,7,2012,Thursday,180,591,550,1804,230,755,14.22,0,77,rainy,3665
20288,Store B,141,1584,11854550,3055100,84075,7484,7/6/2012,7,2012,Friday,180,591,550,1804,230,755,14.2,0,73,rainy,4466
20288,Store B,191,1764,15762720,3916180,82527,8936,7/7/2012,7,2012,Saturday,180,591,550,1804,230,755,14.25,0,86,Sunny,5122
20288,Store B,247,2593,18426350,4897550,74601,7106,7/8/2012,7,2012,Sunday,180,591,550,1804,230,755,14.23,0,86,Sunny,5051
20288,Store B,130,1072,12170400,23600,93618,11353,7/9/2012,7,2012,Monday,180,591,550,1804,230,755,14.11,0,87,cloudy,3463
20288,Store B,77,725,4718550,11800,61280,6508,7/10/2012,7,2012,Tuesday,180,591,550,1804,230,755,14.24,0,84,rainy,3337
20288,Store B,93,681,8403000,29500,90355,12339,7/11/2012,7,2012,Wednesday,180,591,550,1804,230,755,14.36,0,78,rainy,3700
20288,Store B,94,694,8670100,17700,92235,12493,7/12/2012,7,2012,Thursday,180,591,550,1804,230,755,14.36,0,82,rainy,3084
20288,Store B,121,719,11020800,6000,91081,15328,7/13/2012,7,2012,Friday,180,591,550,1804,230,755,14.47,0,84,rainy,3159
20288,Store B,141,970,12792900,11800,90730,13189,7/14/2012,7,2012,Saturday,180,591,550,1804,230,755,14.5,1,78,rainy,4462
20288,Store B,138,1160,13422100,17200,97262,11571,7/15/2012,7,2012,Sunday,180,591,550,1804,230,755,14.3,1,69,rainy,2858
20288,Store B,155,1156,11473200,12000,74021,9925,7/16/2012,7,2012,Monday,180,591,550,1804,230,755,14.13,1,77,rainy,2008
20288,Store B,88,593,7355700,5900,83588,12404,7/17/2012,7,2012,Tuesday,180,591,550,1804,230,755,14.38,0,86,rainy,1853
20288,Store B,82,462,6801200,0,82941,14721,7/18/2012,7,2012,Wednesday,180,591,550,1804,230,755,14.47,0,84,rainy,1731
20288,Store B,67,531,6317800,0,94296,11898,7/19/2012,7,2012,Thursday,180,591,550,1804,230,755,14.45,0,80,rainy,2041
20288,Store B,88,617,8954100,0,101751,14512,7/20/2012,7,2012,Friday,180,591,550,1804,230,755,14.47,0,84,Sunny,2676
20288,Store B,136,1058,13357400,0,98216,12625,7/21/2012,7,2012,Saturday,180,591,550,1804,230,755,14.51,0,87,Sunny,3667
20288,Store B,115,972,10352900,5900,90025,10651,7/22/2012,7,2012,Sunday,180,591,550,1804,230,755,14.5,0,87,rainy,3563
20288,Store B,98,1061,9247900,0,94366,8716,7/23/2012,7,2012,Monday,180,591,550,1804,230,755,14.54,0,87,Cloudy,2454
20288,Store B,92,780,6553900,11800,71238,8402,7/24/2012,7,2012,Tuesday,180,591,550,1804,230,755,14.65,0,87,Cloudy,2571
20288,Store B,87,642,7017500,5900,80661,10931,7/25/2012,7,2012,Wednesday,180,591,550,1804,230,755,14.66,0,87,Sunny,3201
20288,Store B,99,764,8394700,17700,84795,10988,7/26/2012,7,2012,Thursday,180,591,550,1804,230,755,14.69,0,87,Cloudy,3016
20288,Store B,98,519,6029400,11800,61524,11617,7/27/2012,7,2012,Friday,180,591,550,1804,230,755,14.66,0,89,Sunny,2869
20288,Store B,126,874,9156500,-4200,72671,10477,7/28/2012,7,2012,Saturday,180,591,550,1804,230,755,14.54,0,89,Sunny,3176
20288,Store B,99,1125,13383500,5900,135187,11896,7/29/2012,7,2012,Sunday,180,591,550,1804,230,755,14.5,0,91,Sunny,3500
20288,Store B,126,850,10641900,5900,84460,12520,7/30/2012,7,2012,Monday,180,591,550,1804,230,755,14.33,0,87,Rainy,2198
20288,Store B,90,922,6883800,11800,76487,7466,7/31/2012,7,2012,Tuesday,180,591,550,1804,230,755,14.41,0,89,Sunny,2627
20288,Store B,103,771,7332000,17700,71184,9510,8/1/2012,8,2012,Wednesday,180,591,550,1804,230,755,14.46,0,95,Cloudy,2957
20288,Store B,128,1568,13667200,17700,106775,8716,8/2/2012,8,2012,Thursday,180,591,550,1804,230,755,14.41,0,96,Sunny,2781
20288,Store B,98,703,9653000,0,98500,13731,8/3/2012,8,2012,Friday,180,591,550,1804,230,755,14.42,0,96,Sunny,2028
20288,Store B,90,728,5892300,17800,65470,8094,8/4/2012,8,2012,Saturday,180,591,550,1804,230,755,14.46,0,96,Sunny,2168
20288,Store B,107,1007,11488000,23600,107364,11408,8/5/2012,8,2012,Sunday,180,591,550,1804,230,755,14.33,0,96,Sunny,2730
20288,Store B,82,1657,10732200,11800,130880,6477,8/6/2012,8,2012,Monday,180,591,550,1804,230,755,14.03,0,95,Sunny,2515
20288,Store B,108,935,9052850,11800,83823,9682,8/7/2012,8,2012,Tuesday,180,591,550,1804,230,755,14.25,0,95,Rainy,3106
20288,Store B,95,795,7018500,0,73879,8828,8/8/2012,8,2012,Wednesday,180,591,550,1804,230,755,14.36,0,93,Sunny,2987
20288,Store B,112,775,9187800,0,82034,11855,8/9/2012,8,2012,Thursday,180,591,550,1804,230,755,14.37,0,95,Sunny,2966
20288,Store B,113,677,8190950,0,72486,12099,8/10/2012,8,2012,Friday,180,591,550,1804,230,755,14.34,0,84,Rainy,2275
20288,Store B,116,1210,12531600,0,108031,10357,8/11/2012,8,2012,Saturday,180,591,550,1804,230,755,14.41,0,87,Cloudy,3664
20288,Store B,114,1249,13786400,-111500,120933,11038,8/12/2012,8,2012,Sunday,180,591,550,1804,230,755,14.43,0,82,Rainy,4893
20288,Store B,163,1437,16419800,0,100735,11426,8/13/2012,8,2012,Monday,180,591,550,1804,230,755,14.44,0,91,Rainy,3643
20288,Store B,140,1284,15189400,8000,108496,11830,8/14/2012,8,2012,Tuesday,180,591,550,1804,230,755,14.41,0,87,Rainy,3521
20288,Store B,121,1024,11428500,5900,94450,11161,8/15/2012,8,2012,Wednesday,180,591,550,1804,230,755,14.38,0,80,Rainy,4631
20288,Store B,147,1309,12230900,0,83203,9344,8/16/2012,8,2012,Thursday,180,591,550,1804,230,755,14.36,0,84,Sunny,4406
20288,Store B,205,2158,15381910,3089540,75034,7128,8/17/2012,8,2012,Friday,180,591,550,1804,230,755,14.3,0,89,Cloudy,3618
20288,Store B,159,1834,14095350,2577650,88650,7686,8/18/2012,8,2012,Saturday,180,591,550,1804,230,755,14.28,0,84,Rainy,3769
20288,Store B,209,2079,14478010,2726090,69273,6964,8/19/2012,8,2012,Sunday,180,591,550,1804,230,755,14.26,0,87,Rainy,4768
20288,Store B,135,805,9107300,0,67461,11313,8/20/2012,8,2012,Monday,180,591,550,1804,230,755,14.26,0,80,Rainy,4178
20288,Store B,117,789,7898750,0,67511,10011,8/21/2012,8,2012,Tuesday,180,591,550,1804,230,755,14.27,0,84,Rainy,3626
20288,Store B,149,1235,13908100,0,93343,11262,8/22/2012,8,2012,Wednesday,180,591,550,1804,230,755,14.23,0,75,Rainy,3295
20288,Store B,134,962,12051650,4200,89938,12528,8/23/2012,8,2012,Thursday,180,591,550,1804,230,755,14.24,0,78,Cloudy,3133
20288,Store B,128,1321,13742100,0,107360,10403,8/24/2012,8,2012,Friday,180,591,550,1804,230,755,14.39,0,80,Rainy,2765
20288,Store B,134,1328,15075700,0,112505,11352,8/25/2012,8,2012,Saturday,180,591,550,1804,230,755,14.42,0,84,Rainy,3594
20288,Store B,198,1526,24246100,0,122455,15889,8/26/2012,8,2012,Sunday,180,591,550,1804,230,755,14.3,0,89,Cloudy,6488
20288,Store B,197,1524,19239200,0,97661,12624,8/27/2012,8,2012,Monday,180,591,550,1804,230,755,14.12,0,91,Cloudy,5387
20288,Store B,128,1116,9452400,0,73847,8470,8/28/2012,8,2012,Tuesday,180,591,550,1804,230,755,14.3,0,84,Rainy,4533
20288,Store B,178,1783,14845400,0,83401,8326,8/29/2012,8,2012,Wednesday,180,591,550,1804,230,755,14.44,0,84,Rainy,4436
20288,Store B,139,1217,13713950,0,98662,11269,8/30/2012,8,2012,Thursday,180,591,550,1804,230,755,14.42,0,75,Rainy,3997
20288,Store B,165,1595,19353600,71500,117295,12134,8/31/2012,8,2012,Friday,180,591,550,1804,230,755,14.41,0,82,Sunny,2718
20288,Store B,195,1836,18425850,0,94492,10036,9/1/2012,9,2012,Saturday,180,591,550,1804,230,755,14.44,0,82,Sunny,3543
20288,Store B,184,1651,22594600,0,122797,13685,9/2/2012,9,2012,Sunday,180,591,550,1804,230,755,14.4,0,84,Sunny,5250
20288,Store B,166,1359,14812950,0,89235,10900,9/3/2012,9,2012,Monday,180,591,550,1804,230,755,14.44,0,82,Sunny,4036
20288,Store B,144,1104,11026000,0,76569,9987,9/4/2012,9,2012,Tuesday,180,591,550,1804,230,755,14.45,0,73,Rainy,3686
20288,Store B,194,1295,12234750,0,63066,9448,9/5/2012,9,2012,Wednesday,180,591,550,1804,230,755,14.44,0,77,Rainy,6226
20288,Store B,148,1584,16798000,-303040,113500,10605,9/6/2012,9,2012,Thursday,180,591,550,1804,230,755,14.47,0,78,Sunny,3448
20288,Store B,187,1698,11478680,3303520,61383,6760,9/7/2012,9,2012,Friday,180,591,550,1804,230,755,14.42,0,80,Cloudy,4374
20288,Store B,181,1317,12917010,2322440,71365,9808,9/8/2012,9,2012,Saturday,180,591,550,1804,230,755,14.35,0,73,Rainy,4886
20288,Store B,194,1831,16872100,3850150,86970,9215,9/9/2012,9,2012,Sunday,180,591,550,1804,230,755,14.28,0,77,Cloudy,4923
20288,Store B,154,1722,12985100,0,84319,7541,9/10/2012,9,2012,Monday,180,591,550,1804,230,755,14,0,80,Sunny,3936
20288,Store B,133,1028,11043600,0,83035,10743,9/11/2012,9,2012,Tuesday,180,591,550,1804,230,755,14.26,0,82,Sunny,3984
20288,Store B,168,1392,13645600,0,81224,9803,9/12/2012,9,2012,Wednesday,180,591,550,1804,230,755,14.45,0,77,Cloudy,3601
20288,Store B,115,1183,10923900,0,94990,9234,9/13/2012,9,2012,Thursday,180,591,550,1804,230,755,14.46,0,69,Rainy,2668
20288,Store B,129,1100,12728000,0,98667,11571,9/14/2012,9,2012,Friday,180,591,550,1804,230,755,14.51,0,69,Rainy,3175
20288,Store B,187,1344,16473900,-10000,88096,12257,9/15/2012,9,2012,Saturday,180,591,550,1804,230,755,14.36,1,77,Cloudy,4434
20288,Store B,159,1256,18237900,-42500,114704,14521,9/16/2012,9,2012,Sunday,180,591,550,1804,230,755,14.14,1,71,Rainy,3207
20288,Store B,116,1175,12463300,-34590,107442,10607,9/17/2012,9,2012,Monday,180,591,550,1804,230,755,14.23,1,64,Rainy,3962
20288,Store B,166,1153,12414400,0,74786,10767,9/18/2012,9,2012,Tuesday,180,591,550,1804,230,755,14.21,0,75,Cloudy,3649
20288,Store B,126,741,8569500,0,68012,11565,9/19/2012,9,2012,Wednesday,180,591,550,1804,230,755,14.2,0,77,Sunny,2655
20288,Store B,141,1548,11255950,0,79829,7271,9/20/2012,9,2012,Thursday,180,591,550,1804,230,755,14.17,0,75,Rainy,2829
20288,Store B,130,1148,11126500,0,85588,9692,9/21/2012,9,2012,Friday,180,591,550,1804,230,755,14.3,0,75,Cloudy,2851
20288,Store B,170,1682,16287000,0,95806,9683,9/22/2012,9,2012,Saturday,180,591,550,1804,230,755,14.3,1,78,Sunny,3169
20288,Store B,105,610,7575400,0,72147,12419,9/23/2012,9,2012,Sunday,180,591,550,1804,230,755,14.19,1,78,Cloudy,3195
20288,Store B,149,1611,15380600,0,103226,9547,9/24/2012,9,2012,Monday,180,591,550,1804,230,755,14.3,1,80,Sunny,4327
20288,Store B,154,1406,14780500,0,95977,10512,9/25/2012,9,2012,Tuesday,180,591,550,1804,230,755,14.35,0,80,Sunny,3676
20288,Store B,138,851,11211000,0,81239,13174,9/26/2012,9,2012,Wednesday,180,591,550,1804,230,755,14.36,0,77,Sunny,2535
20288,Store B,140,870,9456700,0,67548,10870,9/27/2012,9,2012,Thursday,180,591,550,1804,230,755,14.39,0,73,Cloudy,1633
20288,Store B,71,576,7463000,0,105113,12957,9/28/2012,9,2012,Friday,180,591,550,1804,230,755,14.37,0,71,Rainy,1732
20288,Store B,77,727,6662700,0,86529,9165,9/29/2012,9,2012,Saturday,180,591,550,1804,230,755,14.32,0,66,Rainy,1886
20288,Store B,80,554,6873700,0,85921,12407,9/30/2012,9,2012,Sunday,180,591,550,1804,230,755,14.19,0,68,Sunny,1656
20288,Store B,79,646,7374600,0,93349,11416,10/1/2012,10,2012,Monday,180,591,550,1804,230,755,14.06,0,73,Sunny,1219
